35.475487528	35.475487528	37.475
35.570861678	35.570861678	
35.667460317	35.667460317	
35.762358277	35.762358277	
35.859342404	35.859342404	
35.953401361	35.953401361	
36.049342404	36.049342404	
36.144943311	36.144943311	
36.239365079	36.239365079	
36.335623583	36.335623583	
36.432244898	36.432244898	
36.527709750999996	36.527709750999996	
36.624240363	36.624240363	
36.718956915999996	36.718956915999996	
36.814399093	36.814399093	
36.910408163	36.910408163	
37.006031746	37.006031746	
37.101451247	37.101451247	
37.196145125	37.196145125	
39.627210884	39.627210884	39.628
39.702993197	39.702993197	
39.779410431	39.779410431	
39.854988662	39.854988662	
39.93	39.93	
40.004897959000004	40.004897959000004	
40.079954649	40.079954649	
40.156530612	40.156530612	
40.231768707	40.231768707	
40.50399093	40.50399093	40.50
40.601292517	40.601292517	
40.697823129	40.697823129	
40.795147392	40.795147392	
40.892562358	40.892562358	
40.988911565	40.988911565	
41.085986395	41.085986395	
41.181904761999995	41.181904761999995	
41.278208617	41.278208617	
41.98399093	41.98399093	41.98
42.061587302	42.061587302	
42.139274375999996	42.139274375999996	
42.216825397	42.216825397	
42.294081633000005	42.294081633000005	
42.371519274	42.371519274	
43.409251701	43.409251701	43.409
43.48707483	43.48707483	
43.564126984	43.564126984	
43.641043083999996	43.641043083999996	
43.71739229	43.71739229	
43.794489796	43.794489796	
43.870861678000004	43.870861678000004	
