35.475487528	37.475
35.570861678	New Point
35.667460317	New Point
35.762358277	New Point
35.859342404	New Point
35.953401361	New Point
36.049342404	New Point
36.144943311	New Point
36.239365079	New Point
36.335623583	New Point
36.432244898	New Point
36.527709751	New Point
36.624240363	New Point
36.718956916	New Point
36.814399093	New Point
36.910408163	New Point
37.006031746	New Point
37.101451247	New Point
37.196145125	New Point
39.627210884	39.628
39.702993197	New Point
39.779410431	New Point
39.854988662	New Point
39.930000000	New Point
40.004897959	New Point
40.079954649	New Point
40.156530612	New Point
40.231768707	New Point
40.503990930	40.50
40.601292517	New Point
40.697823129	New Point
40.795147392	New Point
40.892562358	New Point
40.988911565	New Point
41.085986395	New Point
41.181904762	New Point
41.278208617	New Point
41.983990930	41.98
42.061587302	New Point
42.139274376	New Point
42.216825397	New Point
42.294081633	New Point
42.371519274	New Point
43.409251701	43.409
43.487074830	New Point
43.564126984	New Point
43.641043084	New Point
43.717392290	New Point
43.794489796	New Point
43.870861678	New Point
