4.003265306	4.003265306	8b
4.1	4.1	
4.204489796	4.204489796	
4.307346938999999	4.307346938999999	
4.4069387760000005	4.4069387760000005	
4.512653061	4.512653061	
4.617142857	4.617142857	
4.723265306	4.723265306	
4.829795918	4.829795918	
4.935510204	4.935510204	
5.034285714	5.034285714	
5.14122449	5.14122449	
5.24244898	5.24244898	
5.345714286000001	5.345714286000001	
5.441632652999999	5.441632652999999	
5.548571429	5.548571429	
5.646530612	5.646530612	
5.755102041000001	5.755102041000001	
5.853469388	5.853469388	
5.956734694	5.956734694	
6.0579591839999996	6.0579591839999996	
6.16122449	6.16122449	
6.254285714	6.254285714	
6.3465306120000005	6.3465306120000005	
6.441632652999999	6.441632652999999	
6.535918367000001	6.535918367000001	
21.897959184	21.897959184	9a
22.033877551	22.033877551	
22.137142856999997	22.137142856999997	
22.287346939000003	22.287346939000003	
22.387755102	22.387755102	
22.533061224	22.533061224	
22.62	22.62	
23.436326531	23.436326531	9b
23.511020408	23.511020408	
23.599591837	23.599591837	
23.685306121999997	23.685306121999997	
23.775918367	23.775918367	
23.862040816	23.862040816	
23.950204082	23.950204082	
24.030204081999997	24.030204081999997	
24.115918367	24.115918367	
24.206530611999998	24.206530611999998	
24.297959184	24.297959184	
24.387755102	24.387755102	
24.477142856999997	24.477142856999997	
24.570204081999997	24.570204081999997	
24.656326530999998	24.656326530999998	
24.773469388000002	24.773469388000002	
24.869795918	24.869795918	
24.972244898000003	24.972244898000003	
25.062857143000002	25.062857143000002	
25.148979591999996	25.148979591999996	
25.233469388000003	25.233469388000003	
25.322222221999997	25.322222221999997	
25.407301587	25.407301587	
25.492380951999998	25.492380951999998	
25.575238095	25.575238095	
25.670793651	25.670793651	
25.756190476	25.756190476	
25.847936508000004	25.847936508000004	
25.934285714	25.934285714	
26.016825396999998	26.016825396999998	
26.10031746	26.10031746	
26.184126984000002	26.184126984000002	
26.274285714	26.274285714	
26.374603175	26.374603175	
26.47047619	26.47047619	
26.538095238	26.538095238	
26.642857143	26.642857143	
26.725396825	26.725396825	
26.811111111	26.811111111	
26.900952381	26.900952381	
26.993968254000002	26.993968254000002	
27.082539683	27.082539683	
27.180634921	27.180634921	
27.268253968000003	27.268253968000003	
27.355555556	27.355555556	
27.443492063	27.443492063	
27.53015873	27.53015873	
27.621587302	27.621587302	
27.725396825	27.725396825	
27.826984127	27.826984127	
27.931111111	27.931111111	
28.023174603	28.023174603	
28.120634921	28.120634921	
28.223174603	28.223174603	
28.327301586999997	28.327301586999997	
28.433650794000002	28.433650794000002	
28.538095238	28.538095238	
28.646349206	28.646349206	
28.747301587	28.747301587	
28.854285714	28.854285714	
28.958412698000004	28.958412698000004	
29.065714286	29.065714286	
29.166666666999998	29.166666666999998	
29.27968254	29.27968254	
29.383174603	29.383174603	
29.480634921	29.480634921	
29.592063491999998	29.592063491999998	
29.686984127	29.686984127	
29.794920635	29.794920635	
29.898412698	29.898412698	
30.00984127	30.00984127	
30.781587302	30.781587302	9c
30.86031746	30.86031746	
30.946666667	30.946666667	
31.022857143000003	31.022857143000003	
31.103401361	31.103401361	
31.185714286	31.185714286	
31.283673469	31.283673469	
31.382539683	31.382539683	
31.48707483	31.48707483	
31.589115646	31.589115646	
31.692290249000003	31.692290249000003	
31.802494331	31.802494331	
31.897732425999997	31.897732425999997	
32.003401361	32.003401361	
32.098412698000004	32.098412698000004	
32.201814059	32.201814059	
32.302721088	32.302721088	
32.39478458	32.39478458	
32.495238095	32.495238095	
32.593650794	32.593650794	
32.693650794	32.693650794	
32.793197279	32.793197279	
