13.170612245	13.170612245	9a
13.307755102	13.307755102	
13.410612245	13.410612245	
13.55755102	13.55755102	
13.65877551	13.65877551	
13.804081633	13.804081633	
13.888979592	13.888979592	
14.710204082	14.710204082	9b
14.788571429000001	14.788571429000001	
14.87047619	14.87047619	
14.954920635	14.954920635	
15.043809524	15.043809524	
15.136507937000001	15.136507937000001	
15.21968254	15.21968254	
15.301587302	15.301587302	
15.387755102	15.387755102	
15.47845805	15.47845805	
15.568253967999999	15.568253967999999	
15.658503400999999	15.658503400999999	
15.747845805	15.747845805	
15.839455782	15.839455782	
15.932879819000002	15.932879819000002	
16.043537415	16.043537415	
16.137414965999998	16.137414965999998	
16.242630385	16.242630385	
16.329705215	16.329705215	
16.419501134	16.419501134	
16.502494330999998	16.502494330999998	
16.593197279	16.593197279	
16.677097506	16.677097506	
16.760544218	16.760544218	
16.844444444	16.844444444	
16.941043084	16.941043084	
17.027664399000003	17.027664399000003	
17.119274376	17.119274376	
17.203628118	17.203628118	
17.28707483	17.28707483	
17.368253968	17.368253968	
17.455328798	17.455328798	
17.542403628	17.542403628	
17.64399093	17.64399093	
17.740589569	17.740589569	
17.827210884	17.827210884	
17.910657596	17.910657596	
17.995011338	17.995011338	
18.080725624	18.080725624	
18.171428571	18.171428571	
18.265759637000002	18.265759637000002	
18.353287982	18.353287982	
18.451247165999998	18.451247165999998	
18.539229025	18.539229025	
18.627210884	18.627210884	
18.714285714000003	18.714285714000003	
18.801814059	18.801814059	
18.892517007000002	18.892517007000002	
18.995464852999998	18.995464852999998	
19.096598639	19.096598639	
19.200907029	19.200907029	
19.293877550999998	19.293877550999998	
19.389569161	19.389569161	
19.494331065999997	19.494331065999997	
19.596825397	19.596825397	
19.703854875	19.703854875	
19.80861678	19.80861678	
19.917460317	19.917460317	
20.016780045	20.016780045	
20.123356009000002	20.123356009000002	
20.228117914000002	20.228117914000002	
20.337868480999997	20.337868480999997	
20.438548753	20.438548753	
20.549206349000002	20.549206349000002	
20.655782313	20.655782313	
20.750113379000002	20.750113379000002	
20.863038549000002	20.863038549000002	
20.957823129	20.957823129	
21.066666667	21.066666667	
21.169614512	21.169614512	
21.27755102	21.27755102	
22.050793651	22.050793651	9c
22.130612245	22.130612245	
22.217687075	22.217687075	
22.29478458	22.29478458	
22.372789116	22.372789116	
22.457596371999998	22.457596371999998	
22.554195010999997	22.554195010999997	
22.65260771	22.65260771	
22.760090703000003	22.760090703000003	
22.859863945999997	22.859863945999997	
22.963265306	22.963265306	
23.071201814000002	23.071201814000002	
23.167346939	23.167346939	
23.273922902	23.273922902	
23.368707483	23.368707483	
23.473015873	23.473015873	
23.572335601	23.572335601	
23.664852608	23.664852608	
23.765986395	23.765986395	
23.861678005	23.861678005	
23.963265306	23.963265306	
24.063492063	24.063492063	
69.015873016	69.015873016	10
69.249433107	69.249433107	
69.340589569	69.340589569	
69.426303855	69.426303855	
69.514739229	69.514739229	
69.600453515	69.600453515	
69.693877551	69.693877551	
69.79501133800001	69.79501133800001	
69.90430839	69.90430839	
70.00997732399999	70.00997732399999	
70.116553288	70.116553288	
70.25532879800001	70.25532879800001	
70.378684807	70.378684807	
70.488888889	70.488888889	
70.576870748	70.576870748	
70.664852608	70.664852608	
70.749659864	70.749659864	
70.841723356	70.841723356	
70.93786848100001	70.93786848100001	
71.04217687100001	71.04217687100001	
71.14648526100001	71.14648526100001	
71.255782313	71.255782313	
71.360544218	71.360544218	
71.46303854899999	71.46303854899999	
71.571428571	71.571428571	
71.684807256	71.684807256	
71.79501133800001	71.79501133800001	
71.929705215	71.929705215	
72.056235828	72.056235828	
72.160544218	72.160544218	
72.249433107	72.249433107	
72.333333333	72.333333333	
72.40725623600001	72.40725623600001	
72.48390022699999	72.48390022699999	
72.557369615	72.557369615	
72.633560091	72.633560091	
72.707936508	72.707936508	
72.788208617	72.788208617	
72.89206349199999	72.89206349199999	
73.01814059	73.01814059	
73.151473923	73.151473923	
73.29115646300001	73.29115646300001	
73.414512472	73.414512472	
73.508390023	73.508390023	
73.590022676	73.590022676	
73.666213152	73.666213152	
73.734693878	73.734693878	
73.812698413	73.812698413	
73.87755102	73.87755102	
73.964172336	73.964172336	
74.047619048	74.047619048	
74.155102041	74.155102041	
74.25260771	74.25260771	
74.33197278899999	74.33197278899999	
74.40226757399999	74.40226757399999	
74.474376417	74.474376417	
74.553741497	74.553741497	
74.633560091	74.633560091	
74.722902494	74.722902494	
74.814512472	74.814512472	
74.888435374	74.888435374	
74.958730159	74.958730159	
75.034013605	75.034013605	
75.102494331	75.102494331	
75.190929705	75.190929705	
75.273922902	75.273922902	
75.382312925	75.382312925	
75.517460317	75.517460317	
75.62857142899999	75.62857142899999	
75.704761905	75.704761905	
75.77687074800001	75.77687074800001	
75.850340136	75.850340136	
75.918820862	75.918820862	
75.998185941	75.998185941	
76.081632653	76.081632653	
76.18049886600001	76.18049886600001	
76.348752834	76.348752834	
76.441723356	76.441723356	
76.521088435	76.521088435	
76.593469388	76.593469388	
76.666666667	76.666666667	
76.741950113	76.741950113	
76.83809523800001	76.83809523800001	
76.95419501100001	76.95419501100001	
77.06122449	77.06122449	
77.145124717	77.145124717	
77.22585034	77.22585034	
77.309750567	77.309750567	
77.390929705	77.390929705	
77.474376417	77.474376417	
77.578231293	77.578231293	
77.696145125	77.696145125	
77.795918367	77.795918367	
77.8861678	77.8861678	
77.970068027	77.970068027	
78.056235828	78.056235828	
78.15555555600001	78.15555555600001	
78.26893424	78.26893424	
78.39818594100001	78.39818594100001	
78.5138322	78.5138322	
